date,type
2022-09-25,ถนน
2022-09-25,ขยะ
2022-09-25,ถนน
2022-09-25,ถนน
2022-09-25,ถนน
2022-09-25,เสียง
2022-09-25,น้ำท่วม
2022-09-25,จราจร
2022-09-26,ถนน
2022-09-26,จราจร
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,สะพาน
2022-09-26,ถนน
2022-09-26,ชำรุด
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,เสียง
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,สะพาน
2022-09-26,ป้าย
2022-09-26,สะพาน
2022-09-26,เสียง
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,น้ำท่วม
2022-09-26,ท่อระบายน้ำ
2022-09-26,ขยะ
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,สะพาน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ชำรุด
2022-09-26,ชำรุด
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ป้าย
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,กลิ่น
2022-09-26,เสียง
2022-09-26,จราจร
2022-09-26,สะพาน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ขยะ
2022-09-26,กลิ่น
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,กลิ่น
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ชำรุด
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,กลิ่น
2022-09-26,ถนน
2022-09-26,ท่อระบายน้ำ
2022-09-26,ถนน
2022-09-26,ร้องเรียน
2022-09-26,จราจร
2022-09-26,น้ำท่วม
2022-09-26,ขยะ
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ป้าย
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,สะพาน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,กลิ่น
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,จราจร
2022-09-26,ป้าย
2022-09-26,ถนน
2022-09-26,ชำรุด
2022-09-26,ถนน
2022-09-26,สะพาน
2022-09-26,ขยะ
2022-09-26,ขยะ
2022-09-26,ชำรุด
2022-09-26,ขยะ
2022-09-26,ชำรุด
2022-09-26,ขยะ
2022-09-26,ต้นไม้
2022-09-26,สะพาน
2022-09-26,กีดขวาง
2022-09-26,ป้าย
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ชำรุด
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ชำรุด
2022-09-26,ชำรุด
2022-09-26,ชำรุด
2022-09-26,ท่อระบายน้ำ
2022-09-26,เสียง
2022-09-26,ป้าย
2022-09-26,ต้นไม้
2022-09-26,ขยะ
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,กลิ่น
2022-09-26,ชำรุด
2022-09-26,ถนน
2022-09-26,ร้องเรียน
2022-09-26,กลิ่น
2022-09-26,เสียง
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ท่อระบายน้ำ
2022-09-26,ชำรุด
2022-09-26,ชำรุด
2022-09-26,ป้าย
2022-09-26,ถนน
2022-09-26,สะพาน
2022-09-26,ชำรุด
2022-09-26,ชำรุด
2022-09-26,ขยะ
2022-09-26,ถนน
2022-09-26,ขยะ
2022-09-26,ชำรุด
2022-09-26,ชำรุด
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,จราจร
2022-09-26,ชำรุด
2022-09-26,น้ำท่วม
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,เสียง
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ต้นไม้
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ขยะ
2022-09-26,ถนน
2022-09-26,จราจร
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ร้องเรียน
2022-09-26,ขยะ
2022-09-26,กลิ่น
2022-09-26,น้ำท่วม
2022-09-26,ชำรุด
2022-09-26,สะพาน
2022-09-26,ป้าย
2022-09-26,ป้าย
2022-09-26,ป้าย
2022-09-26,ขยะ
2022-09-26,ขยะ
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,ป้าย
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,จราจร
2022-09-26,ชำรุด
2022-09-26,ต้นไม้
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,น้ำท่วม
2022-09-26,น้ำท่วม
2022-09-26,กลิ่น
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ชำรุด
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,น้ำท่วม
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,จราจร
2022-09-26,น้ำท่วม
2022-09-26,น้ำท่วม
2022-09-26,จราจร
2022-09-26,ถนน
2022-09-26,ชำรุด
2022-09-26,จราจร
2022-09-26,จราจร
2022-09-26,น้ำท่วม
2022-09-26,ทางเดิน
2022-09-26,ต้นไม้
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,สะพาน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,น้ำท่วม
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,ถนน
2022-09-26,ทางเดิน
2022-09-26,ถนน
2022-09-26,สะพาน
2022-09-26,ถนน
2022-09-26,ถนน
2022-09-26,ร้องเรียน
2022-09-26,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ป้าย
2022-09-27,ต้นไม้
2022-09-27,จราจร
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ป้าย
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ร้องเรียน
2022-09-27,ต้นไม้
2022-09-27,ต้นไม้
2022-09-27,ทางเดิน
2022-09-27,ชำรุด
2022-09-27,ป้าย
2022-09-27,ถนน
2022-09-27,ทางเดิน
2022-09-27,ทางเดิน
2022-09-27,ถนน
2022-09-27,เสียง
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ท่อระบายน้ำ
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,เสียง
2022-09-27,ท่อระบายน้ำ
2022-09-27,ทางเดิน
2022-09-27,เสียง
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,จราจร
2022-09-27,ร้องเรียน
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,สะพาน
2022-09-27,น้ำท่วม
2022-09-27,กลิ่น
2022-09-27,จราจร
2022-09-27,กีดขวาง
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,น้ำท่วม
2022-09-27,ท่อระบายน้ำ
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,สะพาน
2022-09-27,ถนน
2022-09-27,ทางเดิน
2022-09-27,ถนน
2022-09-27,เสียง
2022-09-27,ต้นไม้
2022-09-27,ทางเดิน
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ขยะ
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,ทางเดิน
2022-09-27,ป้าย
2022-09-27,ป้าย
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,ต้นไม้
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ป้าย
2022-09-27,ชำรุด
2022-09-27,สะพาน
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,ขยะ
2022-09-27,ขยะ
2022-09-27,ท่อระบายน้ำ
2022-09-27,เสียง
2022-09-27,ถนน
2022-09-27,ทางเดิน
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ป้าย
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ร้องเรียน
2022-09-27,ถนน
2022-09-27,ขยะ
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,ทางเดิน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ขยะ
2022-09-27,ขยะ
2022-09-27,สะพาน
2022-09-27,จราจร
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,ขยะ
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,จราจร
2022-09-27,ท่อระบายน้ำ
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,สะพาน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,ป้าย
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,ต้นไม้
2022-09-27,ร้องเรียน
2022-09-27,ชำรุด
2022-09-27,น้ำท่วม
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ขยะ
2022-09-27,ป้าย
2022-09-27,ชำรุด
2022-09-27,ต้นไม้
2022-09-27,ท่อระบายน้ำ
2022-09-27,ถนน
2022-09-27,ขยะ
2022-09-27,ป้าย
2022-09-27,น้ำท่วม
2022-09-27,ทางเดิน
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,สะพาน
2022-09-27,จราจร
2022-09-27,ขยะ
2022-09-27,ป้าย
2022-09-27,ป้าย
2022-09-27,ชำรุด
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,น้ำท่วม
2022-09-27,ร้องเรียน
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ขยะ
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,น้ำท่วม
2022-09-27,ชำรุด
2022-09-27,ชำรุด
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,ร้องเรียน
2022-09-27,น้ำท่วม
2022-09-27,น้ำท่วม
2022-09-27,ชำรุด
2022-09-27,ทางเดิน
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ขยะ
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,น้ำท่วม
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,น้ำท่วม
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,ขยะ
2022-09-27,ชำรุด
2022-09-27,ร้องเรียน
2022-09-27,ถนน
2022-09-27,ทางเดิน
2022-09-27,ขยะ
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,ชำรุด
2022-09-27,น้ำท่วม
2022-09-27,ชำรุด
2022-09-27,ต้นไม้
2022-09-27,ถนน
2022-09-27,สะพาน
2022-09-27,ถนน
2022-09-27,ทางเดิน
2022-09-27,ขยะ
2022-09-27,สะพาน
2022-09-27,ถนน
2022-09-27,ทางเดิน
2022-09-27,ชำรุด
2022-09-27,ต้นไม้
2022-09-27,สะพาน
2022-09-27,น้ำท่วม
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,กีดขวาง
2022-09-27,ถนน
2022-09-27,สะพาน
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,กีดขวาง
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ต้นไม้
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ขยะ
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ป้าย
2022-09-27,ถนน
2022-09-27,กีดขวาง
2022-09-27,จราจร
2022-09-27,ป้าย
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ทางเดิน
2022-09-27,ขยะ
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ป้าย
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,ต้นไม้
2022-09-27,ชำรุด
2022-09-27,ขยะ
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ชำรุด
2022-09-27,ชำรุด
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,กลิ่น
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,ป้าย
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,ถนน
2022-09-27,เสียง
2022-09-27,ถนน
2022-09-27,จราจร
2022-09-27,จราจร
2022-09-27,ถนน
2022-09-27,น้ำท่วม
2022-09-28,น้ำท่วม
2022-09-28,ชำรุด
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ชำรุด
2022-09-28,ถนน
2022-09-28,น้ำท่วม
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,เสียง
2022-09-28,เสียง
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,เสียง
2022-09-28,จราจร
2022-09-28,เสียง
2022-09-28,ท่อระบายน้ำ
2022-09-28,ป้าย
2022-09-28,กลิ่น
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,จราจร
2022-09-28,เสียง
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ทางเดิน
2022-09-28,ถนน
2022-09-28,ท่อระบายน้ำ
2022-09-28,ชำรุด
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ต้นไม้
2022-09-28,สะพาน
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ร้องเรียน
2022-09-28,เสียง
2022-09-28,ถนน
2022-09-28,ต้นไม้
2022-09-28,เสียง
2022-09-28,กลิ่น
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,เสียง
2022-09-28,ป้าย
2022-09-28,ป้าย
2022-09-28,ถนน
2022-09-28,ป้าย
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,จราจร
2022-09-28,ทางเดิน
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ขยะ
2022-09-28,ร้องเรียน
2022-09-28,จราจร
2022-09-28,ถนน
2022-09-28,ป้าย
2022-09-28,ป้าย
2022-09-28,กลิ่น
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,จราจร
2022-09-28,สะพาน
2022-09-28,ถนน
2022-09-28,ขยะ
2022-09-28,ถนน
2022-09-28,ป้าย
2022-09-28,ขยะ
2022-09-28,ต้นไม้
2022-09-28,ทางเดิน
2022-09-28,ถนน
2022-09-28,ต้นไม้
2022-09-28,ถนน
2022-09-28,ถนน
2022-09-28,ชำรุด
2022-09-28,ถนน
2022-09-28,ต้นไม้
2022-09-28,ถนน
2022-09-28,ขยะ
2022-09-28,ป้าย
